id,key,value,type
3241658918,power,tower,regular
3241658919,power,tower,regular
3241658920,power,portal,regular
3241658921,power,tower,regular
3241658922,power,tower,regular
3241658923,power,tower,regular
3241658924,power,portal,regular
3241658925,power,tower,regular
3241658926,power,tower,regular
3241658927,power,tower,regular
3241658928,power,tower,regular
3241658929,power,tower,regular
3241658930,power,tower,regular
3241658931,power,tower,regular
3241658932,power,tower,regular
3241658933,power,tower,regular
3241658934,power,tower,regular
3241658935,power,tower,regular
3241658936,power,tower,regular
3241658937,power,tower,regular
3241658938,power,tower,regular
3241658939,power,tower,regular
3241658940,power,tower,regular
3241658941,power,tower,regular
3241658942,power,tower,regular
3241658943,power,tower,regular
3241658944,power,tower,regular
3241658945,power,tower,regular
3241658946,power,tower,regular
3241658947,power,tower,regular
3241658948,power,tower,regular
3241658949,power,tower,regular
3241658950,power,tower,regular
3241658951,power,tower,regular
3241658952,power,tower,regular
3241658953,power,tower,regular
3241658954,power,tower,regular
3241658955,power,tower,regular
3241658956,power,tower,regular
3241658957,power,tower,regular
3241658958,power,tower,regular
3241658959,power,tower,regular
3241658960,power,tower,regular
3241658961,power,tower,regular
3241658962,power,tower,regular
3241658963,power,tower,regular
3241658964,power,tower,regular
3241658965,power,tower,regular
3241658966,power,tower,regular
3241658967,power,tower,regular
3241658968,power,tower,regular
3241658969,power,tower,regular
3241658970,power,tower,regular
3241658971,power,tower,regular
3241658972,power,tower,regular
3241658973,power,tower,regular
3241658974,power,portal,regular
3241658975,man_made,tower,regular
3241658975,type,communication,tower
3241658976,power,portal,regular
3241658977,power,tower,regular
3241658978,power,tower,regular
3241658979,power,tower,regular
3241658980,power,tower,regular
3241658981,power,tower,regular
3241658982,power,tower,regular
3241658983,power,tower,regular
3241658984,power,tower,regular
3241658985,power,tower,regular
3241658986,power,tower,regular
3241658987,power,tower,regular
3241658988,power,tower,regular
3241658989,power,tower,regular
3241658990,power,tower,regular
3241658991,power,tower,regular
3241658992,power,tower,regular
3241658993,power,tower,regular
3241658994,power,tower,regular
3241658995,power,portal,regular
3241658996,power,portal,regular
3241658997,man_made,tower,regular
3241658997,type,communication,tower
3241658998,power,tower,regular
3241658999,power,tower,regular
3241659000,power,tower,regular
3241659001,power,tower,regular
3241659002,power,tower,regular
3241659003,power,tower,regular
3241659004,power,tower,regular
3241659005,power,tower,regular
3241659006,power,tower,regular
3241659007,power,tower,regular
3241659008,power,portal,regular
3241659010,man_made,tower,regular
3241659010,type,communication,tower
3241659012,power,portal,regular
3241659013,power,portal,regular
3241659014,power,tower,regular
3241659017,power,portal,regular
3241659018,power,portal,regular
3241659019,power,tower,regular
3241659021,power,tower,regular
3241659023,power,tower,regular
3241659024,power,tower,regular
3241659025,power,tower,regular
3241659026,power,tower,regular
3248435007,highway,turning_circle,regular
3248492698,highway,turning_circle,regular
3248492733,highway,turning_circle,regular
3248492753,highway,turning_circle,regular
3248492879,highway,turning_circle,regular
3248492935,highway,turning_circle,regular
3248492943,highway,turning_circle,regular
3248492945,highway,turning_circle,regular
3248731971,highway,crossing,regular
3248731980,barrier,gate,regular
3248731980,opening_hours,09:00-17:00,regular
3248732318,access,public,regular
3248732318,amenity,toilets,regular
3248732318,disposal,chemical,toilets
3248732326,highway,crossing,regular
3251854445,power,switch,regular
3251854447,power,switch,regular
3251854448,power,switch,regular
3251854450,power,switch,regular
3251854453,power,switch,regular
3251854455,power,switch,regular
3251854457,power,switch,regular
3251854460,power,switch,regular
3251854462,power,switch,regular
3251854463,power,switch,regular
3251854465,power,switch,regular
3251854466,power,transformer,regular
3251854468,power,switch,regular
3251854470,access,private,regular
3251854470,barrier,gate,regular
3251854481,power,switch,regular
3251854483,access,private,regular
3251854483,barrier,gate,regular
3251854485,access,private,regular
3251854485,barrier,gate,regular
3251854494,power,switch,regular
3251854495,power,switch,regular
3251854496,power,transformer,regular
3251854496,voltage,138000,regular
3251854497,power,transformer,regular
3251854497,voltage,138000,regular
3251854499,man_made,tower,regular
3251854499,type,communication,tower
3251854506,power,switch,regular
3251854513,power,transformer,regular
3251854513,voltage,138000,regular
3251854514,power,tower,regular
3251854516,power,transformer,regular
3251854516,voltage,138000,regular
3251854521,power,switch,regular
3251854522,power,transformer,regular
3251854522,voltage,138000,regular
3251854525,power,switch,regular
3251854526,power,switch,regular
3251854531,power,switch,regular
3251854532,power,transformer,regular
3251854532,voltage,138000,regular
3251854539,power,transformer,regular
3251854539,voltage,138000,regular
3251854540,power,switch,regular
3251854541,power,switch,regular
3251854550,power,switch,regular
3251854554,power,transformer,regular
3251854554,voltage,138000,regular
3251854556,power,switch,regular
3251854558,power,switch,regular
3251854559,power,switch,regular
3251854662,power,switch,regular
3251854665,power,transformer,regular
3251854665,voltage,138000,regular
3251854667,power,tower,regular
3251854668,power,tower,regular
3251854669,power,tower,regular
3251854670,power,tower,regular
3251854671,power,tower,regular
3251854672,power,tower,regular
3251854673,power,tower,regular
3251854674,power,tower,regular
3251854675,power,tower,regular
3251854676,power,tower,regular
3251854677,power,tower,regular
3251854678,power,tower,regular
3251854679,power,tower,regular
3251854680,power,tower,regular
3251854681,power,tower,regular
3251854682,power,tower,regular
3251854685,power,tower,regular
3251854688,power,tower,regular
3251854689,power,tower,regular
3251854691,power,tower,regular
3251854693,power,tower,regular
3251854694,power,tower,regular
3251854700,power,tower,regular
3251854702,power,tower,regular
3251854707,power,portal,regular
3251854708,power,switch,regular
3251854712,power,switch,regular
3251854716,power,transformer,regular
3251854716,voltage,138000,regular
3251854717,power,transformer,regular
3251854717,voltage,138000,regular
3251854720,mobile_phone,yes,communication
3251854720,man_made,tower,regular
3251854720,type,communication,tower
3251854721,power,tower,regular
3251854725,power,tower,regular
3251854729,power,tower,regular
3251854734,power,portal,regular
3251854735,power,switch,regular
3251854739,power,switch,regular
3251854742,power,switch,regular
3251854743,power,portal,regular
3251854745,power,tower,regular
3251854746,power,tower,regular
3251854750,power,transformer,regular
3251854750,voltage,138000,regular
3251854751,power,transformer,regular
3251854751,voltage,138000,regular
3251854752,power,transformer,regular
3251854752,voltage,138000,regular
3251854757,power,tower,regular
3251854864,access,no,regular
3251854864,barrier,gate,regular
3251854866,access,no,regular
3251854866,barrier,gate,regular
3251854869,access,no,regular
3251854869,barrier,gate,regular
3251854870,power,tower,regular
3251854872,access,no,regular
3251854872,barrier,gate,regular
3251854877,mobile_phone,yes,communication
3251854877,man_made,tower,regular
3251854877,type,communication,tower
3251854889,power,tower,regular
3251854892,power,tower,regular
3251854895,power,tower,regular
3251854896,power,tower,regular
3251854897,power,tower,regular
3251854898,power,tower,regular
3251854899,power,tower,regular
3251854900,power,tower,regular
3251854901,power,tower,regular
3251854902,power,tower,regular
3251854903,power,tower,regular
3251854904,power,tower,regular
3251854905,power,tower,regular
3251854906,power,tower,regular
3251854907,power,tower,regular
3251854908,power,tower,regular
3251854909,power,tower,regular
3251854910,power,tower,regular
3251854911,power,tower,regular
3251854912,power,tower,regular
3251854913,power,tower,regular
3251854914,power,tower,regular
3251854915,power,tower,regular
3251854916,power,tower,regular
3251854917,power,tower,regular
3251854918,power,tower,regular
3251854919,power,tower,regular
3251854920,power,tower,regular
3251854921,power,tower,regular
3251854922,power,tower,regular
3251854923,power,tower,regular
3251854924,power,tower,regular
3251854925,power,tower,regular
3251854926,power,tower,regular
3251854927,power,tower,regular
3251854928,power,tower,regular
3251854929,power,tower,regular
3251854930,power,tower,regular
3251854931,power,tower,regular
3251854932,material,metal,regular
3251854932,power,tower,regular
3251854932,structure,tubular,regular
3251854933,material,metal,regular
3251854933,power,tower,regular
3251854933,structure,tubular,regular
3251854934,material,metal,regular
3251854934,power,tower,regular
3251854934,structure,tubular,regular
3251854935,material,metal,regular
3251854935,power,tower,regular
3251854935,structure,tubular,regular
3251854936,material,metal,regular
3251854936,power,tower,regular
3251854936,structure,tubular,regular
3251854937,power,tower,regular
3251854938,power,tower,regular
3251854939,material,metal,regular
3251854939,power,tower,regular
3251854939,structure,tubular,regular
3251854940,power,tower,regular
3251854941,material,metal,regular
3251854941,power,tower,regular
3251854941,structure,tubular,regular
3251854943,access,private,regular
3251854943,barrier,gate,regular
3251854944,power,portal,regular
3251854945,power,transformer,regular
3251854945,voltage,138000,regular
3251854947,power,switch,regular
3251854948,material,metal,regular
3251854948,power,tower,regular
3251854948,structure,tubular,regular
3251854950,power,tower,regular
3251854951,power,switch,regular
3251854952,power,portal,regular
3251854957,power,switch,regular
3251854958,material,metal,regular
3251854958,power,tower,regular
3251854958,structure,tubular,regular
3251854959,power,transformer,regular
3251854959,voltage,138000,regular
3251854961,power,switch,regular
3251854962,power,portal,regular
3251854963,material,metal,regular
3251854963,power,tower,regular
3251854963,structure,tubular,regular
3251854966,power,transformer,regular
3251854966,voltage,138000,regular
3251854967,access,private,regular
3251854967,barrier,gate,regular
3251854969,power,switch,regular
3251854971,power,portal,regular
3251854975,material,metal,regular
3251854975,power,tower,regular
3251854975,structure,tubular,regular
3251854980,material,metal,regular
3251854980,power,tower,regular
3251854980,structure,tubular,regular
3251854981,material,metal,regular
3251854981,power,tower,regular
3251854981,structure,tubular,regular
3251854982,mobile_phone,yes,communication
3251854982,man_made,mast,regular
3251854982,type,communication,tower
3251854983,material,metal,regular
3251854983,power,tower,regular
3251854983,structure,tubular,regular
3251854984,material,metal,regular
3251854984,power,tower,regular
3251854984,structure,tubular,regular
3251854985,material,metal,regular
3251854985,power,tower,regular
3251854985,structure,tubular,regular
3251854986,material,metal,regular
3251854986,power,tower,regular
3251854986,structure,tubular,regular
3251854987,material,metal,regular
3251854987,power,tower,regular
3251854987,structure,tubular,regular
3251854989,material,metal,regular
3251854989,power,tower,regular
3251854989,structure,tubular,regular
3251854990,material,metal,regular
3251854990,power,tower,regular
3251854990,structure,tubular,regular
3251854991,material,metal,regular
3251854991,power,tower,regular
3251854991,structure,tubular,regular
3251854992,material,metal,regular
3251854992,power,tower,regular
3251854992,structure,tubular,regular
3251854993,material,metal,regular
3251854993,power,tower,regular
3251854993,structure,tubular,regular
3251854994,material,metal,regular
3251854994,power,tower,regular
3251854994,structure,tubular,regular
3251854995,material,metal,regular
3251854995,power,tower,regular
3251854995,structure,tubular,regular
3251854996,material,metal,regular
3251854996,power,tower,regular
3251854996,structure,tubular,regular
3251855002,access,private,regular
3251855002,barrier,gate,regular
3251855003,highway,turning_circle,regular
3251855007,access,private,regular
3251855007,barrier,gate,regular
3251855010,mobile_phone,yes,communication
3251855010,man_made,mast,regular
3251855010,type,communication,tower
3251855017,power,portal,regular
3251855018,power,switch,regular
3251855020,power,transformer,regular
3251855020,voltage,138000,regular
3251855021,power,switch,regular
3251855022,power,transformer,regular
3251855022,voltage,138000,regular
3251855024,power,transformer,regular
3251855024,voltage,138000,regular
3251855026,power,switch,regular
3251855027,power,switch,regular
3251855030,power,transformer,regular
3251855030,voltage,138000,regular
3251855031,power,switch,regular
3251855032,power,transformer,regular
3251855032,voltage,138000,regular
3251855033,power,switch,regular
3251855035,power,switch,regular
3251855036,power,transformer,regular
3251855036,voltage,138000,regular
3251855043,power,switch,regular
3252928591,highway,traffic_signals,regular
3252928598,highway,traffic_signals,regular
3252928599,highway,traffic_signals,regular
3252928600,highway,traffic_signals,regular
3252928608,highway,traffic_signals,regular
3252928623,access,private,regular
3252928623,barrier,gate,regular
3252928627,access,private,regular
3252928627,barrier,gate,regular
3252928631,power,transformer,regular
3252928631,voltage,138000,regular
3252928635,power,switch,regular
3252928638,power,switch,regular
3252928642,power,switch,regular
3252928643,power,portal,regular
3252928644,power,transformer,regular
3252928644,voltage,138000,regular
3252928645,power,transformer,regular
3252928645,voltage,138000,regular
3252928657,highway,traffic_signals,regular
3252928865,highway,traffic_signals,regular
3252928867,highway,traffic_signals,regular
3252928869,highway,traffic_signals,regular
3252928885,power,switch,regular
3252928886,power,switch,regular
3252928887,power,transformer,regular
3252928887,voltage,138000,regular
3252928889,power,transformer,regular
3252928889,voltage,138000,regular
3252928891,power,switch,regular
3252928918,barrier,gate,regular
3252928938,barrier,gate,regular
3253111247,power,tower,regular
3253111250,barrier,gate,regular
3253111251,power,portal,regular
3253111253,power,switch,regular
3253111255,power,portal,regular
3253111259,power,switch,regular
3253111762,power,portal,regular
3253111764,power,switch,regular
3253111765,power,transformer,regular
3253111765,voltage,138000,regular
3253111767,power,transformer,regular
3253111767,voltage,138000,regular
3253111769,barrier,gate,regular
3253111775,mobile_phone,yes,communication
3253111775,man_made,mast,regular
3253111775,type,communication,tower
3253111779,barrier,gate,regular
3253111782,power,tower,regular
3253111783,power,tower,regular
3253111784,power,tower,regular
3253111785,power,tower,regular
3253111786,power,tower,regular
3253111794,power,tower,regular
3253111795,power,transformer,regular
3253111795,voltage,138000,regular
3253111797,power,portal,regular
3253111798,power,switch,regular
3253111800,barrier,gate,regular
3253111803,power,transformer,regular
3253111803,voltage,138000,regular
3253111809,power,switch,regular
3253111813,power,switch,regular
3253111815,mobile_phone,yes,communication
3253111815,man_made,mast,regular
3253111815,type,communication,tower
3253111816,power,transformer,regular
3253111816,voltage,138000,regular
3253111818,power,portal,regular
3253111819,power,switch,regular
3253111821,power,portal,regular
3253111823,power,switch,regular
3253111824,power,tower,regular
3253111825,power,tower,regular
3253111826,access,private,regular
3253111826,barrier,gate,regular
3253111827,power,transformer,regular
3253111827,voltage,138000,regular
3253111830,power,transformer,regular
3253111830,voltage,138000,regular
3253111831,power,switch,regular
3253111832,power,switch,regular
3253111833,power,portal,regular
3253111836,power,switch,regular
3253111841,access,private,regular
3253111841,barrier,gate,regular
3253111842,power,tower,regular
3253111851,power,tower,regular
3253111859,access,private,regular
3253111859,barrier,gate,regular
3253111864,power,tower,regular
3253111867,power,tower,regular
3253111868,power,tower,regular
3253111869,power,transformer,regular
3253111869,voltage,138000,regular
3253111870,power,transformer,regular
3253111870,voltage,138000,regular
3253111871,power,transformer,regular
3253111871,voltage,138000,regular
3253111872,power,transformer,regular
3253111872,voltage,138000,regular
3253111876,power,switch,regular
3253111881,power,switch,regular
3253111883,power,switch,regular
3253111884,power,switch,regular
3253111886,power,portal,regular
3253111890,access,private,regular
3253111890,barrier,gate,regular
3253111892,mobile_phone,yes,communication
3253111892,man_made,mast,regular
3253111892,type,communication,tower
3253111897,access,private,regular
3253111897,barrier,gate,regular
3253111902,power,tower,regular
3253111903,power,tower,regular
3253111904,power,tower,regular
3253111905,power,tower,regular
3253111906,power,tower,regular
3253111907,power,tower,regular
3253111908,power,tower,regular
3253111909,power,tower,regular
3253111910,access,private,regular
3253111910,barrier,gate,regular
3253111911,power,transformer,regular
3253111911,voltage,138000,regular
3253111914,power,switch,regular
3253111915,power,switch,regular
3253111918,power,switch,regular
3253111923,access,private,regular
3253111923,barrier,gate,regular
3253111924,power,switch,regular
3253111925,power,switch,regular
3253111927,power,switch,regular
3253111928,power,portal,regular
3253111929,power,switch,regular
3253111931,power,transformer,regular
3253111931,voltage,138000,regular
3253111933,power,switch,regular
3253111939,mobile_phone,yes,communication
3253111939,man_made,mast,regular
3253111939,type,communication,tower
3254731077,highway,traffic_signals,regular
3254731078,highway,traffic_signals,regular
3254731079,highway,traffic_signals,regular
3254731080,maxspeed,55 mph,regular
3254731080,traffic_sign,maxspeed,regular
3254731081,maxspeed,50 mph,regular
3254731081,traffic_sign,maxspeed,regular
3254731083,barrier,gate,regular
3254731108,maxspeed,45 mph,regular
3254731108,traffic_sign,maxspeed,regular
3254731109,maxspeed,50 mph,regular
3254731109,traffic_sign,maxspeed,regular
3254731125,highway,traffic_signals,regular
3258177203,power,tower,regular
3258177238,access,private,regular
3258177238,barrier,gate,regular
3258177246,power,switch,regular
3258177247,power,switch,regular
3258177248,power,switch,regular
3258177249,power,switch,regular
3258177254,power,switch,regular
3259131461,tourism,artwork,regular
3259131462,tourism,artwork,regular
3259131464,tourism,artwork,regular
3259142722,tourism,artwork,regular
3259154162,tourism,artwork,regular
3259183134,amenity,bench,regular
3259183135,amenity,bench,regular
3259183136,amenity,bench,regular
3259183137,amenity,bench,regular
3259183138,amenity,bench,regular
3259183139,amenity,bench,regular
3259183141,amenity,bench,regular
3259183142,amenity,bench,regular
3259183143,amenity,bench,regular
3259183144,amenity,bench,regular
3259183145,amenity,bench,regular
3259183147,amenity,bench,regular
3259183148,amenity,bench,regular
3259183149,amenity,bench,regular
3259183150,amenity,bench,regular
3259183151,amenity,bench,regular
3259183152,amenity,bench,regular
3259183153,amenity,bench,regular
3259183154,amenity,bench,regular
3259183155,amenity,bench,regular
3259183156,amenity,bench,regular
3259183157,amenity,bench,regular
3259183158,amenity,bench,regular
3259186962,tourism,artwork,regular
3259186963,tourism,artwork,regular
3261219751,highway,turning_circle,regular
3261246630,highway,traffic_signals,regular
3261246632,highway,traffic_signals,regular
3261246633,highway,traffic_signals,regular
3261246634,highway,traffic_signals,regular
3261246635,highway,traffic_signals,regular
3262041516,power,tower,regular
3262041517,power,tower,regular
3262041518,power,tower,regular
3262041519,power,tower,regular
3262041520,power,tower,regular
3262041521,power,tower,regular
3262041522,power,tower,regular
3262041523,power,tower,regular
3262041524,power,tower,regular
3262041525,power,tower,regular
3262041538,power,tower,regular
3262041539,power,tower,regular
3262041540,power,tower,regular
3262041541,power,tower,regular
3262041542,power,tower,regular
3262041543,power,tower,regular
3262041544,power,tower,regular
3262041545,power,tower,regular
3262041546,power,tower,regular
3262041547,power,tower,regular
3262041548,power,tower,regular
3262041549,power,tower,regular
3262041550,power,tower,regular
3262041551,power,tower,regular
3262041552,power,tower,regular
3262041553,power,tower,regular
3262041554,power,tower,regular
3262041555,power,tower,regular
3262041556,power,tower,regular
3262041557,power,tower,regular
3262041559,power,tower,regular
3262041560,power,tower,regular
3262050061,power,tower,regular
3262050063,power,tower,regular
3262050068,power,tower,regular
3262050069,power,tower,regular
3262050070,power,tower,regular
3262050071,power,tower,regular
3262050072,power,tower,regular
3262050073,power,tower,regular
3262050074,power,tower,regular
3262050075,power,tower,regular
3262050076,power,tower,regular
3262050077,power,tower,regular
3262050078,power,tower,regular
3262050079,power,tower,regular
3262050080,power,tower,regular
3262050081,power,tower,regular
3262050082,power,tower,regular
3262050083,power,tower,regular
3262050084,power,tower,regular
3262050085,power,tower,regular
3262050087,barrier,gate,regular
3262050088,barrier,gate,regular
3262050089,barrier,gate,regular
3262050093,power,tower,regular
3262050094,power,tower,regular
3262050095,power,tower,regular
3262050096,power,tower,regular
3262050097,power,tower,regular
3262050098,power,tower,regular
3262050099,power,tower,regular
3262050100,power,tower,regular
3262050101,power,tower,regular
3262050102,power,tower,regular
3262050105,power,transformer,regular
3262050106,power,transformer,regular
3262050107,barrier,gate,regular
3262050122,power,switch,regular
3262050123,power,switch,regular
3262050124,mobile_phone,yes,communication
3262050124,man_made,mast,regular
3262050124,type,communication,tower
3262050125,power,portal,regular
3262050126,power,portal,regular
3262050128,barrier,gate,regular
3262050131,power,tower,regular
3262050135,barrier,gate,regular
3262050136,barrier,gate,regular
3262050149,mobile_phone,yes,communication
3262050149,man_made,mast,regular
3262050149,type,communication,tower
3262050159,power,tower,regular
3262050160,power,tower,regular
3262050461,power,tower,regular
3262050462,power,tower,regular
3262050463,power,tower,regular
3262050464,power,tower,regular
3262050465,power,tower,regular
3262050466,power,tower,regular
3262050467,power,tower,regular
3262050468,power,tower,regular
3262050469,power,tower,regular
3262050470,power,tower,regular
3262050471,power,tower,regular
3262050472,power,tower,regular
3262050473,power,tower,regular
3262050474,power,tower,regular
3262050475,power,tower,regular
3262050476,power,tower,regular
3262050477,power,tower,regular
3262050478,power,tower,regular
3262050479,power,tower,regular
3262050480,power,tower,regular
3262050481,power,tower,regular
3262050482,power,tower,regular
3262050483,power,tower,regular
3262050484,power,tower,regular
3262050485,power,tower,regular
3262050486,power,tower,regular
3262050487,power,tower,regular
3262050488,power,tower,regular
3262050489,power,tower,regular
3262050490,power,tower,regular
3262050491,power,tower,regular
3262050492,power,tower,regular
3262050493,power,tower,regular
3262050494,power,tower,regular
3262050495,power,tower,regular
3262050496,power,tower,regular
3262050497,power,tower,regular
3262050498,power,tower,regular
3262050499,power,tower,regular
3262050500,power,tower,regular
3262050501,power,tower,regular
3262050502,power,tower,regular
3262050503,power,tower,regular
3262050504,power,tower,regular
3262050505,power,tower,regular
3262050506,power,tower,regular
3262050507,power,tower,regular
3262050508,power,tower,regular
3262050509,power,tower,regular
3262050510,power,tower,regular
3262050511,power,tower,regular
3262050512,power,tower,regular
3262050513,power,tower,regular
3262050514,power,tower,regular
3262050515,power,portal,regular
3262050516,power,portal,regular
3262050518,power,switch,regular
3262050519,power,switch,regular
3262050520,compensator,shunt_capacitor,regular
3262050520,power,compensator,regular
3262050521,power,switch,regular
3262050522,power,tower,regular
3262050526,power,switch,regular
3262050530,power,tower,regular
3262050531,power,transformer,regular
3262050532,power,tower,regular
3262050533,power,transformer,regular
3262050535,power,transformer,regular
3262050536,power,tower,regular
3262050537,power,tower,regular
3262050538,mobile_phone,yes,communication
3262050538,man_made,mast,regular
3262050538,type,communication,tower
3262050541,power,tower,regular
3262050542,barrier,gate,regular
3262050544,power,tower,regular
3262050546,barrier,gate,regular
3262050549,power,tower,regular
3262050550,power,tower,regular
3262050551,power,tower,regular
3262050552,power,tower,regular
3262050553,power,tower,regular
3262050554,power,tower,regular
3262050555,power,tower,regular
3262050556,power,tower,regular
3262050557,power,tower,regular
3262050558,power,tower,regular
3262050559,power,tower,regular
3262050560,power,tower,regular
3262050761,power,tower,regular
3262050762,power,tower,regular
3262050763,power,tower,regular
3262050764,power,tower,regular
3262050765,power,tower,regular
3262050766,power,tower,regular
3262050767,power,tower,regular
3262050768,power,tower,regular
3262050769,power,tower,regular
3262050770,power,tower,regular
3262050771,power,tower,regular
3262050772,power,tower,regular
3262050773,power,tower,regular
3262050774,power,tower,regular
3262050775,power,tower,regular
3262050776,power,tower,regular
3262050777,power,tower,regular
3262050778,power,tower,regular
3262050779,power,tower,regular
3262050780,power,tower,regular
3262050781,power,tower,regular
3262050782,power,tower,regular
3262050783,power,tower,regular
3262050784,power,tower,regular
3262050785,power,tower,regular
3262050786,power,tower,regular
3262050787,power,tower,regular
3262050788,power,tower,regular
3262050789,power,tower,regular
3262050790,power,tower,regular
3262050791,power,tower,regular
3262050792,power,tower,regular
3262050793,power,tower,regular
3262050794,power,tower,regular
3262050795,power,tower,regular
3262050796,power,tower,regular
3262050797,power,tower,regular
3262050798,power,tower,regular
3262050799,power,tower,regular
3262050800,power,tower,regular
3262050801,power,tower,regular
3262050802,power,tower,regular
3262050803,power,tower,regular
3262050804,power,tower,regular
3262050805,power,tower,regular
3262050806,power,tower,regular
3262050807,power,tower,regular
3262201907,material,metal,regular
3262201907,power,tower,regular
3262201907,structure,tubular,regular
3262201908,material,metal,regular
3262201908,power,tower,regular
3262201908,structure,tubular,regular
3262201909,material,metal,regular
3262201909,power,tower,regular
3262201909,structure,tubular,regular
3262201910,material,metal,regular
3262201910,power,tower,regular
3262201910,structure,lattice,regular
3262201911,material,metal,regular
3262201911,power,tower,regular
3262201911,structure,lattice,regular
3262201912,material,metal,regular
3262201912,power,tower,regular
3262201912,structure,lattice,regular
3262201913,power,tower,regular
3262201914,power,tower,regular
3262201915,power,tower,regular
3262201916,power,tower,regular
3262201917,power,tower,regular
3262201918,power,tower,regular
3262201919,power,tower,regular
3262201920,power,tower,regular
3262201921,power,tower,regular
3262201922,power,tower,regular
3262201923,power,tower,regular
3262201924,power,tower,regular
3262201925,power,tower,regular
3262201926,power,tower,regular
3262201927,power,tower,regular
3262201928,power,tower,regular
3262201929,power,tower,regular
3262201930,power,tower,regular
3262201931,power,tower,regular
3262201932,power,tower,regular
3262201933,power,tower,regular
3262201934,power,tower,regular
3262201935,power,tower,regular
3262201936,power,tower,regular
3262201937,power,tower,regular
3262201938,power,tower,regular
3262201939,power,tower,regular
3262201940,power,tower,regular
3262201941,power,tower,regular
3262201942,power,tower,regular
3262201943,power,tower,regular
3262201944,power,tower,regular
3262201945,power,tower,regular
3262201946,power,tower,regular
3262201947,power,tower,regular
3262201948,power,tower,regular
3262201949,power,tower,regular
3262201950,power,tower,regular
3262201951,power,tower,regular
3262201952,power,tower,regular
3262201953,power,tower,regular
3262201954,power,tower,regular
3262201955,power,tower,regular
3262201956,power,tower,regular
3262201957,mobile_phone,yes,communication
3262201957,man_made,mast,regular
3262201957,type,communication,tower
3262201958,power,tower,regular
3262201963,barrier,gate,regular
3262201966,power,tower,regular
3262201972,barrier,gate,regular
3262201978,compensator,shunt_capacitor,regular
3262201978,power,compensator,regular
3262201983,power,transformer,regular
3262201984,power,switch,regular
3262201986,power,portal,regular
3262201988,power,transformer,regular
3262201991,power,transformer,regular
3262201992,power,switch,regular
3262201993,power,switch,regular
3262201996,power,switch,regular
3262201997,power,tower,regular
3262201998,power,tower,regular
3262201999,power,tower,regular
3262202000,power,tower,regular
3262202001,power,tower,regular
3262202002,barrier,gate,regular
3262202003,barrier,gate,regular
3262202006,power,switch,regular
3262202008,power,portal,regular
3262202009,power,switch,regular
3262202011,power,transformer,regular
3262202016,power,switch,regular
3262202018,power,transformer,regular
3262202019,power,tower,regular
3262202020,power,tower,regular
3262202021,power,tower,regular
3262202022,power,portal,regular
3262202023,power,switch,regular
3262202028,mobile_phone,yes,communication
3262202028,man_made,mast,regular
3262202028,type,communication,tower
3262202035,barrier,gate,regular
3262202038,compensator,shunt_capacitor,regular
3262202038,power,compensator,regular
3262202040,power,transformer,regular
3262202042,compensator,shunt_capacitor,regular
3262202042,power,compensator,regular
3262202044,power,transformer,regular
3262202045,power,switch,regular
3262202048,power,transformer,regular
3262202053,power,switch,regular
3262202057,power,switch,regular
3262202058,power,portal,regular
3262202061,mobile_phone,yes,communication
3262202061,man_made,mast,regular
3262202061,type,communication,tower
3263279092,power,transformer,regular
3263279095,power,switch,regular
3263279096,power,portal,regular
3263279098,power,switch,regular
3263279100,power,transformer,regular
3263279106,power,transformer,regular
3263279111,power,transformer,regular
3263279114,barrier,gate,regular
3263279115,power,switch,regular
3263279128,barrier,gate,regular
3263279133,power,tower,regular
3263279134,power,tower,regular
3263279135,power,tower,regular
3263279136,power,tower,regular
3263279137,power,tower,regular
3263279138,power,tower,regular
3263279139,power,tower,regular
3263279140,power,tower,regular
3263279141,power,tower,regular
3263279142,power,tower,regular
3263279143,power,tower,regular
3263279144,power,tower,regular
3263279145,power,tower,regular
3263279146,power,tower,regular
3263279147,power,tower,regular
3263279148,power,tower,regular
3263279149,power,tower,regular
3263279150,power,tower,regular
3263279151,power,tower,regular
3263279152,power,tower,regular
3263279153,power,tower,regular
3263279154,power,tower,regular
3263279155,power,tower,regular
3263279156,power,tower,regular
3263279157,power,tower,regular
3263279158,power,tower,regular
3263279159,power,tower,regular
3263279160,power,tower,regular
3263279261,power,tower,regular
3263279269,barrier,gate,regular
3263279271,barrier,gate,regular
3263279272,power,tower,regular
3263279273,barrier,gate,regular
3263279275,power,tower,regular
3263279281,mobile_phone,yes,communication
3263279281,man_made,mast,regular
3263279281,type,communication,tower
3263279282,power,tower,regular
3263279287,power,portal,regular
3263279288,barrier,gate,regular
3263279290,power,switch,regular
3263279295,power,transformer,regular
3263279296,power,transformer,regular
3263279299,power,transformer,regular
3263279301,power,transformer,regular
3263279302,power,tower,regular
3263279303,power,switch,regular
3263279306,power,switch,regular
3263279308,power,tower,regular
3263279310,power,switch,regular
3263279316,power,transformer,regular
3263279321,power,tower,regular
3263279327,power,switch,regular
3263279334,barrier,gate,regular
3263279335,power,tower,regular
3263279338,power,tower,regular
3263279347,power,transformer,regular
3263279351,power,tower,regular
3263279359,power,tower,regular
3263279362,power,switch,regular
3263279363,material,metal,regular
3263279363,power,tower,regular
3263279363,structure,tubular,regular
3263279365,power,tower,regular
3263279367,barrier,gate,regular
3263279371,material,metal,regular
